SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,AÇUDE PONTE COIMBRA (12G/01AE),,
,Caudal descarregado médio diário (m3/s),FLAG,
09/02/2006 00:00,24.15,(vdd),
10/02/2006 00:00,23.8,(vdd),
11/02/2006 00:00,23.52,,
12/02/2006 00:00,22.97,(vdd),
13/02/2006 00:00,22.63,(vdd),
14/02/2006 00:00,22.84,,
15/02/2006 00:00,22.59,(vdd),
16/02/2006 00:00,23.34,(vdd),
17/02/2006 00:00,23.1,(vdd),
18/02/2006 00:00,29.1,(vdd),
19/02/2006 00:00,48.42,(vdd),
20/02/2006 00:00,62.7,(vdd),
21/02/2006 00:00,63.69,(vdd),
22/02/2006 00:00,37.94,(vdd),
23/02/2006 00:00,40.15,(vdd),
24/02/2006 00:00,30.81,(vdd),
25/02/2006 00:00,32.12,(vdd),
26/02/2006 00:00,32.73,(vdd),
27/02/2006 00:00,29.58,(vdd),
28/02/2006 00:00,38.7,(vdd),
01/03/2006 00:00,31.75,(vdd),
02/03/2006 00:00,33.85,(vdd),
03/03/2006 00:00,34.01,(vdd),
04/03/2006 00:00,93.76,(vdd),
05/03/2006 00:00,100.65,(vdd),
06/03/2006 00:00,67.75,(vdd),
07/03/2006 00:00,65.83,(vdd),
08/03/2006 00:00,64.6,,
09/03/2006 00:00,63.07,(vdd),
10/03/2006 00:00,62.23,(vdd),
11/03/2006 00:00,88.24,(vdd),
12/03/2006 00:00,88.34,(vdd),
13/03/2006 00:00,59.72,(vdd),
14/03/2006 00:00,59.59,(vdd),
15/03/2006 00:00,58.2,(vdd),
16/03/2006 00:00,58.76,(vdd),
17/03/2006 00:00,60.85,,
18/03/2006 00:00,97.16,(vdd),
19/03/2006 00:00,106.2,(vdd),
20/03/2006 00:00,84.32,(vdd),
21/03/2006 00:00,85.62,(vdd),
22/03/2006 00:00,80.55,(vdd),
23/03/2006 00:00,97.89,(vdd),
24/03/2006 00:00,236.34,(vdd),
25/03/2006 00:00,410.07,(vdd),
26/03/2006 00:00,436.94,(vco),
27/03/2006 00:00,396.5,(vdd),
28/03/2006 00:00,322.26,(vdd),
29/03/2006 00:00,291.68,(vdd),
30/03/2006 00:00,329.72,(vdd),
31/03/2006 00:00,248.49,(vdd),
01/04/2006 00:00,192.1,(vdd),
02/04/2006 00:00,188.74,(vdd),
03/04/2006 00:00,153.78,(vdd),
04/04/2006 00:00,96.97,,
05/04/2006 00:00,93.65,(vdd),
06/04/2006 00:00,122.14,(vdd),
07/04/2006 00:00,81.35,(vdd),
08/04/2006 00:00,88.29,(vdd),
09/04/2006 00:00,88.14,(vdd),
10/04/2006 00:00,87.68,(vdd),
11/04/2006 00:00,86.49,(vdd),
12/04/2006 00:00,85.74,(vdd),
13/04/2006 00:00,82.06,(vdd),
14/04/2006 00:00,82.44,(vdd),
15/04/2006 00:00,85.87,(vdd),
16/04/2006 00:00,85.36,(vdd),
17/04/2006 00:00,81.95,(vdd),
18/04/2006 00:00,81.05,(vdd),
19/04/2006 00:00,76.33,(vdd),
20/04/2006 00:00,21.95,(vdd),
21/04/2006 00:00,29.63,(vdd),
22/04/2006 00:00,38.93,(vdd),
23/04/2006 00:00,39.96,(vdd),
24/04/2006 00:00,40.52,(vdd),
25/04/2006 00:00,34.49,(vdd),
26/04/2006 00:00,34.93,(vdd),
27/04/2006 00:00,34.44,(vdd),
28/04/2006 00:00,32.79,(vdd),
29/04/2006 00:00,31.48,(vdd),
30/04/2006 00:00,24.48,(vdd),
01/05/2006 00:00,28.21,(vdd),
02/05/2006 00:00,27.91,(vdd),
03/05/2006 00:00,27.84,(vdd),
04/05/2006 00:00,28.49,(vdd),
05/05/2006 00:00,23.18,(vdd),
06/05/2006 00:00,15.37,(vdd),
07/05/2006 00:00,16.92,,
08/05/2006 00:00,17.17,,
09/05/2006 00:00,15.55,(vdd),
10/05/2006 00:00,14.48,(vdd),
11/05/2006 00:00,12.77,(vdd),
12/05/2006 00:00,12.07,(vdd),
13/05/2006 00:00,11.6,,
14/05/2006 00:00,12.43,,
15/05/2006 00:00,10.53,,
16/05/2006 00:00,9.98,(vdd),
17/05/2006 00:00,9.73,(vdd),
18/05/2006 00:00,9.74,(vdd),
19/05/2006 00:00,8.9,(vdd),
20/05/2006 00:00,8.75,(vdd),
21/05/2006 00:00,9.27,(vdd),
22/05/2006 00:00,10.17,(vdd),
23/05/2006 00:00,8.95,(vdd),
24/05/2006 00:00,7.38,,
25/05/2006 00:00,7.48,(vdd),
26/05/2006 00:00,7.7,(vdd),
27/05/2006 00:00,8.05,(vdd),
28/05/2006 00:00,8.2,,
29/05/2006 00:00,8.2,,
30/05/2006 00:00,8.75,(vdd),
31/05/2006 00:00,9.15,(vdd),
01/06/2006 00:00,7.73,(vdd),
02/06/2006 00:00,8.02,(vdd),
03/06/2006 00:00,9.61,(vdd),
04/06/2006 00:00,9.83,,
05/06/2006 00:00,9.93,,
06/06/2006 00:00,11.42,(vdd),
07/06/2006 00:00,11.61,(vdd),
08/06/2006 00:00,13.1,(vdd),
09/06/2006 00:00,12.57,(vdd),
10/06/2006 00:00,11.13,(vdd),
11/06/2006 00:00,12.38,(vdd),
12/06/2006 00:00,12.96,(vdd),
13/06/2006 00:00,11.93,(vdd),
14/06/2006 00:00,14.23,(vdd),
15/06/2006 00:00,8.95,(vdd),
16/06/2006 00:00,8.82,(vdd),
17/06/2006 00:00,8.35,(vdd),
18/06/2006 00:00,9.23,,
19/06/2006 00:00,7.93,,
20/06/2006 00:00,8.57,(vdd),
21/06/2006 00:00,9.03,(vdd),
22/06/2006 00:00,8.65,(vdd),
23/06/2006 00:00,7.95,(vdd),
24/06/2006 00:00,8.65,,
25/06/2006 00:00,9.16,(vdd),
26/06/2006 00:00,9.02,,
27/06/2006 00:00,9.85,(vdd),
28/06/2006 00:00,10.69,(vdd),
29/06/2006 00:00,11.04,(vdd),
30/06/2006 00:00,11.27,(vdd),
01/07/2006 00:00,11.28,(vdd),
02/07/2006 00:00,10.7,(vdd),
03/07/2006 00:00,11.23,(vdd),
04/07/2006 00:00,11.62,(vdd),
05/07/2006 00:00,11.66,(vdd),
06/07/2006 00:00,11.09,(vdd),
07/07/2006 00:00,10.88,,
08/07/2006 00:00,11.09,(vdd),
09/07/2006 00:00,11.88,,
10/07/2006 00:00,11.75,(vdd),
11/07/2006 00:00,10.94,,
12/07/2006 00:00,11.13,,
13/07/2006 00:00,11.3,(vdd),
14/07/2006 00:00,11.64,(vdd),
15/07/2006 00:00,12.58,(vdd),
16/07/2006 00:00,12.49,,
17/07/2006 00:00,13.09,(vdd),
18/07/2006 00:00,14.12,(vdd),
19/07/2006 00:00,14.24,,
20/07/2006 00:00,14.71,(vdd),
21/07/2006 00:00,14.76,(vdd),
22/07/2006 00:00,13.18,(vdd),
23/07/2006 00:00,13.82,,
24/07/2006 00:00,13.21,(vdd),
25/07/2006 00:00,13.2,(vdd),
26/07/2006 00:00,12.51,,
27/07/2006 00:00,13.02,,
28/07/2006 00:00,11.96,(vdd),
29/07/2006 00:00,11.98,(vdd),
30/07/2006 00:00,11.71,,
31/07/2006 00:00,11.49,(vdd),
01/08/2006 00:00,11.85,(vdd),
02/08/2006 00:00,12.1,,
03/08/2006 00:00,11.54,(vdd),
04/08/2006 00:00,23.85,(vdd),
05/08/2006 00:00,13.57,,
06/08/2006 00:00,13.12,,
07/08/2006 00:00,13.65,(vdd),
08/08/2006 00:00,13.66,(vdd),
09/08/2006 00:00,12.95,(vdd),
10/08/2006 00:00,12.73,(vdd),
11/08/2006 00:00,12.62,,
12/08/2006 00:00,12.37,(vdd),
13/08/2006 00:00,11.9,,
14/08/2006 00:00,12.39,(vdd),
15/08/2006 00:00,11.7,(vdd),
16/08/2006 00:00,11.58,(vdd),
17/08/2006 00:00,9.01,(vdd),
18/08/2006 00:00,9.9,(vdd),
19/08/2006 00:00,6.79,(vdd),
20/08/2006 00:00,6.46,,
21/08/2006 00:00,5.8,,
22/08/2006 00:00,6.54,(vdd),
23/08/2006 00:00,6.73,(vdd),
24/08/2006 00:00,8.12,(vdd),
25/08/2006 00:00,7.52,(vdd),
26/08/2006 00:00,6.25,,
27/08/2006 00:00,5.79,(vdd),
28/08/2006 00:00,5.94,(vdd),
29/08/2006 00:00,6.26,(vdd),
30/08/2006 00:00,6.63,,
31/08/2006 00:00,6.55,,
01/09/2006 00:00,7.02,(vdd),
02/09/2006 00:00,7.3,(vdd),
03/09/2006 00:00,7.83,(vdd),
04/09/2006 00:00,7.39,(vdd),
05/09/2006 00:00,6.02,,
06/09/2006 00:00,6.52,(vdd),
07/09/2006 00:00,6.38,(vdd),
08/09/2006 00:00,6.35,(vdd),
09/09/2006 00:00,6.83,,
10/09/2006 00:00,6.06,,
11/09/2006 00:00,5.41,(vdd),
12/09/2006 00:00,6.51,,
13/09/2006 00:00,7.9,(vdd),
14/09/2006 00:00,9.79,(vdd),
15/09/2006 00:00,7.96,(vdd),
16/09/2006 00:00,8.7,(vdd),
17/09/2006 00:00,6.25,,
18/09/2006 00:00,5.67,,
19/09/2006 00:00,6.21,(vdd),
20/09/2006 00:00,5.7,(vdd),
21/09/2006 00:00,12.41,(vdd),
22/09/2006 00:00,9.49,(vdd),
23/09/2006 00:00,10.7,(vdd),
24/09/2006 00:00,9.77,(vdd),
25/09/2006 00:00,12.38,(vdd),
26/09/2006 00:00,10.51,(vdd),
27/09/2006 00:00,11.21,(vdd),
28/09/2006 00:00,9.88,(vdd),
29/09/2006 00:00,9.89,(vdd),
30/09/2006 00:00,10.62,(vdd),
01/10/2006 00:00,9.22,,
02/10/2006 00:00,12.31,(vdd),
03/10/2006 00:00,14.13,(vdd),
04/10/2006 00:00,11.39,,
05/10/2006 00:00,11.63,,
06/10/2006 00:00,11.2,,
07/10/2006 00:00,10.73,(vdd),
08/10/2006 00:00,8.21,(vdd),
09/10/2006 00:00,10.44,(vdd),
10/10/2006 00:00,9.2,(vdd),
11/10/2006 00:00,7.07,(vdd),
12/10/2006 00:00,9.44,(vdd),
13/10/2006 00:00,6.27,,
14/10/2006 00:00,7.96,,
15/10/2006 00:00,7.54,(vdd),
16/10/2006 00:00,6.68,(vdd),
17/10/2006 00:00,7.12,(vdd),
18/10/2006 00:00,13.94,(vdd),
19/10/2006 00:00,25.65,(vdd),
20/10/2006 00:00,25.97,(vdd),
21/10/2006 00:00,26.87,(vdd),
22/10/2006 00:00,33.71,(vdd),
23/10/2006 00:00,134.08,(vdd),
24/10/2006 00:00,120.84,(vdd),
25/10/2006 00:00,373.16,(vdd),
26/10/2006 00:00,403.87,(vdd),
27/10/2006 00:00,440.27,(vdd),
28/10/2006 00:00,422.68,(vdd),
29/10/2006 00:00,385.92,(vdd),
30/10/2006 00:00,380.93,(vdd),
31/10/2006 00:00,341.65,(vdd),
01/11/2006 00:00,243.11,(vdd),
02/11/2006 00:00,228.07,(vdd),
03/11/2006 00:00,183.39,(vdd),
04/11/2006 00:00,181.01,(vdd),
05/11/2006 00:00,181.83,(vdd),
06/11/2006 00:00,196.12,(vdd),
07/11/2006 00:00,206.33,(vdd),
08/11/2006 00:00,129.89,(vdd),
09/11/2006 00:00,61.84,(vdd),
10/11/2006 00:00,49.99,(vdd),
11/11/2006 00:00,57.03,(vdd),
12/11/2006 00:00,58.5,(vdd),
13/11/2006 00:00,71.18,(vdd),
14/11/2006 00:00,157.71,(vdd),
15/11/2006 00:00,162.5,(vdd),
16/11/2006 00:00,186.29,(vdd),
17/11/2006 00:00,191.46,(vdd),
18/11/2006 00:00,220.47,(vdd),
19/11/2006 00:00,148.77,(vdd),
20/11/2006 00:00,180.93,(vdd),
21/11/2006 00:00,189.18,(vdd),
22/11/2006 00:00,189.88,(vdd),
23/11/2006 00:00,190.74,(vdd),
24/11/2006 00:00,385.39,(vdd),
25/11/2006 00:00,699.37,(vdd),
26/11/2006 00:00,707.57,(vdd),
27/11/2006 00:00,783.95,(vdd),
28/11/2006 00:00,753.59,(vdd),
29/11/2006 00:00,616.22,(vdd),
30/11/2006 00:00,454.95,(vdd),
01/12/2006 00:00,343.34,(vdd),
02/12/2006 00:00,332.66,(vdd),
03/12/2006 00:00,234.45,(vdd),
04/12/2006 00:00,223.72,(vdd),
05/12/2006 00:00,301.4,(vdd),
06/12/2006 00:00,488.13,(vdd),
07/12/2006 00:00,517,(vdd),
08/12/2006 00:00,685.17,(vdd),
09/12/2006 00:00,580.23,(vdd),
10/12/2006 00:00,606.47,(vdd),
11/12/2006 00:00,585.16,(vdd),
12/12/2006 00:00,593.29,(vdd),
13/12/2006 00:00,412.87,(vdd),
14/12/2006 00:00,413.48,(vdd),
15/12/2006 00:00,384.06,(vdd),
16/12/2006 00:00,207.23,(vdd),
17/12/2006 00:00,197.48,(vdd),
18/12/2006 00:00,194.75,(vdd),
19/12/2006 00:00,192.12,(vdd),
20/12/2006 00:00,185.77,(vdd),
21/12/2006 00:00,180.82,(vdd),
22/12/2006 00:00,103.11,(vdd),
23/12/2006 00:00,119.17,(vdd),
24/12/2006 00:00,138.53,(vdd),
25/12/2006 00:00,95.25,(vdd),
26/12/2006 00:00,92.09,(vdd),
27/12/2006 00:00,87.1,(vdd),
28/12/2006 00:00,88.47,(vdd),
29/12/2006 00:00,62.91,(vdd),
30/12/2006 00:00,50.05,(vdd),
31/12/2006 00:00,60.15,(vdd),
01/01/2007 00:00,41.57,(vco),
02/01/2007 00:00,53.89,(vco),
03/01/2007 00:00,57.37,(vco),
04/01/2007 00:00,59.24,(vco),
05/01/2007 00:00,54.72,(vco),
06/01/2007 00:00,55.6,(vco),
07/01/2007 00:00,55.56,(vco),
08/01/2007 00:00,55.4,(vco),
09/01/2007 00:00,86.53,(vco),
10/01/2007 00:00,71.41,(vco),
11/01/2007 00:00,64.58,(vco),
12/01/2007 00:00,54.01,(vco),
13/01/2007 00:00,39.49,(vco),
14/01/2007 00:00,34.94,(vco),
15/01/2007 00:00,69.46,(vco),
16/01/2007 00:00,51.06,(vco),
17/01/2007 00:00,52.86,(vco),
18/01/2007 00:00,50.67,(vco),
19/01/2007 00:00,57.23,(vco),
20/01/2007 00:00,42.04,(vco),
21/01/2007 00:00,38.6,(vco),
22/01/2007 00:00,50.95,(vco),
23/01/2007 00:00,54.65,(vco),
24/01/2007 00:00,54.47,(vco),
25/01/2007 00:00,55.82,(vco),
26/01/2007 00:00,39.53,(vco),
27/01/2007 00:00,35.97,(vco),
28/01/2007 00:00,38.46,(vco),
29/01/2007 00:00,51.17,(vco),
30/01/2007 00:00,81.86,(vco),
31/01/2007 00:00,28.64,(vco),
01/02/2007 00:00,35.38,(vco),
02/02/2007 00:00,34.68,(vco),
03/02/2007 00:00,34.41,(vco),
04/02/2007 00:00,33.97,(vco),
05/02/2007 00:00,34.26,(vco),
06/02/2007 00:00,36.93,(vco),
07/02/2007 00:00,37.37,(vco),
08/02/2007 00:00,45.35,(vco),
09/02/2007 00:00,45.89,(vco),
10/02/2007 00:00,42.8,(vco),
11/02/2007 00:00,47.33,(vco),
12/02/2007 00:00,109.64,(vco),
13/02/2007 00:00,156.01,(vco),
14/02/2007 00:00,203.05,(vco),
15/02/2007 00:00,202.77,(vco),
16/02/2007 00:00,197.97,(vco),
17/02/2007 00:00,203.03,(vco),
18/02/2007 00:00,200.8,(vco),
19/02/2007 00:00,197.09,(vco),
20/02/2007 00:00,198.44,(vco),
21/02/2007 00:00,193.6,(vco),
22/02/2007 00:00,189.26,(vco),
23/02/2007 00:00,190.15,(vco),
24/02/2007 00:00,190.46,(vco),
25/02/2007 00:00,188.98,(vco),
26/02/2007 00:00,189.2,(vco),
27/02/2007 00:00,184.99,(vco),
28/02/2007 00:00,187.25,(vco),
01/03/2007 00:00,184.48,(vco),
02/03/2007 00:00,183.03,(vco),
03/03/2007 00:00,181.92,(vco),
04/03/2007 00:00,180.93,(vco),
05/03/2007 00:00,179.1,(vco),
06/03/2007 00:00,119.22,(vco),
07/03/2007 00:00,111.16,(vco),
08/03/2007 00:00,97.85,(vco),
09/03/2007 00:00,79.01,(vco),
10/03/2007 00:00,67.41,(vco),
11/03/2007 00:00,58.11,(vco),
12/03/2007 00:00,63.48,(vco),
13/03/2007 00:00,68.74,(vco),
14/03/2007 00:00,69.77,(vco),
15/03/2007 00:00,64.04,(vco),
16/03/2007 00:00,60.4,(vco),
17/03/2007 00:00,47.29,(vco),
18/03/2007 00:00,45.05,(vco),
19/03/2007 00:00,52.14,(vco),
20/03/2007 00:00,44.52,(vco),
21/03/2007 00:00,41.55,(vco),
22/03/2007 00:00,40.68,(vco),
23/03/2007 00:00,40.25,(vco),
24/03/2007 00:00,48.69,(vco),
25/03/2007 00:00,30.9,(vco),
26/03/2007 00:00,38.42,(vco),
27/03/2007 00:00,37.98,(vco),
28/03/2007 00:00,27.44,(vco),
29/03/2007 00:00,26.71,(vco),
30/03/2007 00:00,25.73,(vco),
31/03/2007 00:00,27.67,(vco),
01/04/2007 00:00,26.75,(vco),
02/04/2007 00:00,25.92,(vco),
03/04/2007 00:00,25.52,(vco),
04/04/2007 00:00,26.03,(vco),
05/04/2007 00:00,22.21,(vco),
06/04/2007 00:00,23.84,(vco),
07/04/2007 00:00,25.02,(vco),
08/04/2007 00:00,26.24,(vco),
09/04/2007 00:00,24.95,(vco),
10/04/2007 00:00,24.89,(vco),
11/04/2007 00:00,26.5,(vco),
12/04/2007 00:00,29.45,(vco),
13/04/2007 00:00,21.37,(vco),
14/04/2007 00:00,22.55,(vco),
15/04/2007 00:00,22.42,(vco),
16/04/2007 00:00,41.07,(vco),
17/04/2007 00:00,19.53,(vco),
18/04/2007 00:00,16.67,(vco),
19/04/2007 00:00,18.6,(vco),
20/04/2007 00:00,20.71,(vco),
21/04/2007 00:00,21.47,(vco),
22/04/2007 00:00,19.99,(vco),
23/04/2007 00:00,19.04,(vco),
24/04/2007 00:00,17.85,(vco),
25/04/2007 00:00,25.45,(vco),
26/04/2007 00:00,21.73,(vco),
27/04/2007 00:00,44.25,(vco),
28/04/2007 00:00,34.15,(vco),
29/04/2007 00:00,24.35,(vco),
30/04/2007 00:00,47.61,(vco),
01/05/2007 00:00,40.3,(vco),
02/05/2007 00:00,84.24,(vco),
03/05/2007 00:00,92.87,(vco),
04/05/2007 00:00,89.2,(vco),
05/05/2007 00:00,63.52,(vco),
06/05/2007 00:00,61.75,(vco),
07/05/2007 00:00,61.54,(vco),
08/05/2007 00:00,38.32,(vco),
09/05/2007 00:00,29.87,(vco),
10/05/2007 00:00,29.24,(vco),
11/05/2007 00:00,22.67,(vco),
12/05/2007 00:00,23.18,(vco),
13/05/2007 00:00,24.07,(vco),
14/05/2007 00:00,23.85,(vco),
15/05/2007 00:00,25.03,(vco),
16/05/2007 00:00,21.38,(vco),
17/05/2007 00:00,19.73,(vco),
18/05/2007 00:00,18.46,(vco),
19/05/2007 00:00,19.36,(vco),
20/05/2007 00:00,18.96,(vco),
21/05/2007 00:00,19.64,(vco),
22/05/2007 00:00,20.56,(vco),
23/05/2007 00:00,22.5,(vco),
24/05/2007 00:00,21.95,(vco),
25/05/2007 00:00,29.49,(vco),
26/05/2007 00:00,31.48,(vco),
27/05/2007 00:00,30.37,(vco),
28/05/2007 00:00,29.83,(vco),
29/05/2007 00:00,33.15,(vco),
30/05/2007 00:00,42.38,(vco),
31/05/2007 00:00,44,(vco),
01/06/2007 00:00,43.59,(vco),
02/06/2007 00:00,33.67,(vco),
03/06/2007 00:00,25.61,(vco),
04/06/2007 00:00,31.02,(vco),
05/06/2007 00:00,53.01,(vco),
06/06/2007 00:00,32.87,(vco),
07/06/2007 00:00,20.29,(vco),
08/06/2007 00:00,19.71,(vco),
09/06/2007 00:00,18.74,(vco),
10/06/2007 00:00,19.13,(vco),
11/06/2007 00:00,21.28,(vco),
12/06/2007 00:00,17.95,(vco),
13/06/2007 00:00,15.71,(vco),
14/06/2007 00:00,25.98,(vco),
15/06/2007 00:00,25.4,(vco),
16/06/2007 00:00,24.41,(vco),
17/06/2007 00:00,29.72,(vco),
18/06/2007 00:00,29.08,(vco),
19/06/2007 00:00,33.05,(vco),
20/06/2007 00:00,39.97,(vco),
21/06/2007 00:00,36.75,(vco),
22/06/2007 00:00,36.68,(vco),
23/06/2007 00:00,34.01,(vco),
24/06/2007 00:00,33.99,(vco),
25/06/2007 00:00,34.19,(vco),
26/06/2007 00:00,33.95,(vco),
27/06/2007 00:00,51.69,(vco),
28/06/2007 00:00,58.28,(vco),
29/06/2007 00:00,58.18,(vco),
30/06/2007 00:00,39.23,(vco),
01/07/2007 00:00,32.68,(vco),
02/07/2007 00:00,28.05,(vco),
03/07/2007 00:00,26.22,(vco),
04/07/2007 00:00,23.92,(vco),
05/07/2007 00:00,40.25,(vco),
06/07/2007 00:00,30.1,(vco),
07/07/2007 00:00,21.21,(vco),
08/07/2007 00:00,20.48,(vco),
09/07/2007 00:00,21.07,(vco),
10/07/2007 00:00,19.8,(vco),
11/07/2007 00:00,19.66,(vco),
12/07/2007 00:00,21.17,(vco),
13/07/2007 00:00,22.62,(vco),
14/07/2007 00:00,20.63,(vco),
15/07/2007 00:00,22.6,(vco),
16/07/2007 00:00,23.89,(vco),
17/07/2007 00:00,23.82,(vco),
18/07/2007 00:00,23.38,(vco),
19/07/2007 00:00,22.66,(vco),
20/07/2007 00:00,23.45,(vco),
21/07/2007 00:00,22.64,(vco),
22/07/2007 00:00,22.76,(vco),
23/07/2007 00:00,22.98,(vco),
24/07/2007 00:00,21.79,(vco),
25/07/2007 00:00,23.48,(vco),
26/07/2007 00:00,22.71,(vco),
27/07/2007 00:00,22.59,(vco),
28/07/2007 00:00,20.79,(vco),
29/07/2007 00:00,19.2,(vco),
30/07/2007 00:00,25.37,(vco),
31/07/2007 00:00,18.1,(vco),
01/08/2007 00:00,18.13,(vco),
02/08/2007 00:00,20.51,(vco),
03/08/2007 00:00,17.63,(vco),
04/08/2007 00:00,19.68,(vco),
05/08/2007 00:00,20.15,(vco),
06/08/2007 00:00,20.6,(vco),
07/08/2007 00:00,20.22,(vco),
08/08/2007 00:00,21.54,(vco),
09/08/2007 00:00,20.41,(vco),
10/08/2007 00:00,18.3,(vco),
11/08/2007 00:00,18.07,(vco),
12/08/2007 00:00,19.4,(vco),
13/08/2007 00:00,19.27,(vco),
14/08/2007 00:00,19.63,(vco),
15/08/2007 00:00,20.23,(vco),
16/08/2007 00:00,21.08,(vco),
17/08/2007 00:00,17.99,(vco),
18/08/2007 00:00,18.24,(vco),
19/08/2007 00:00,18.26,(vco),
20/08/2007 00:00,17.65,(vco),
21/08/2007 00:00,17.98,(vco),
22/08/2007 00:00,17.06,(vco),
23/08/2007 00:00,17.74,(vco),
24/08/2007 00:00,17.99,(vco),
25/08/2007 00:00,17.76,(vco),
26/08/2007 00:00,15.17,(vco),
27/08/2007 00:00,18.72,(vco),
28/08/2007 00:00,20.06,(vco),
29/08/2007 00:00,17.92,(vco),
30/08/2007 00:00,19.02,(vco),
31/08/2007 00:00,18.01,(vco),
01/09/2007 00:00,18.12,(vco),
02/09/2007 00:00,18.3,(vco),
03/09/2007 00:00,18.86,(vco),
04/09/2007 00:00,21.67,(vco),
05/09/2007 00:00,19.78,(vco),
06/09/2007 00:00,17.75,(vco),
07/09/2007 00:00,18.93,(vco),
08/09/2007 00:00,19.41,(vco),
09/09/2007 00:00,18.99,(vco),
10/09/2007 00:00,19.73,(vco),
11/09/2007 00:00,19.49,(vco),
12/09/2007 00:00,20.23,(vco),
13/09/2007 00:00,21.59,(vco),
14/09/2007 00:00,20.89,(vco),
15/09/2007 00:00,20.97,(vco),
16/09/2007 00:00,20.74,(vco),
17/09/2007 00:00,21.88,(vco),
18/09/2007 00:00,21.88,(vco),
19/09/2007 00:00,22.37,(vco),
20/09/2007 00:00,22.32,(vco),
21/09/2007 00:00,22.39,(vco),
22/09/2007 00:00,22.11,(vco),
23/09/2007 00:00,21.7,(vco),
24/09/2007 00:00,22.87,(vco),
25/09/2007 00:00,24.23,(vco),
26/09/2007 00:00,23.56,(vco),
27/09/2007 00:00,22.09,(vco),
28/09/2007 00:00,21.5,(vco),
29/09/2007 00:00,23.44,(vco),
30/09/2007 00:00,23.69,(vco),
01/10/2007 00:00,23.26,(vco),
02/10/2007 00:00,24.23,(vco),
03/10/2007 00:00,25.08,(vco),
04/10/2007 00:00,25.09,(vco),
05/10/2007 00:00,24.92,(vco),
06/10/2007 00:00,24.03,(vco),
07/10/2007 00:00,24.52,(vco),
08/10/2007 00:00,24.2,(vco),
09/10/2007 00:00,23.76,(vco),
10/10/2007 00:00,23.83,(vco),
11/10/2007 00:00,23.64,(vco),
12/10/2007 00:00,23.05,(vco),
13/10/2007 00:00,23.57,(vco),
14/10/2007 00:00,23.32,(vco),
15/10/2007 00:00,23.35,(vco),
16/10/2007 00:00,23.46,(vco),
17/10/2007 00:00,24.39,(vco),
18/10/2007 00:00,24.68,(vco),
19/10/2007 00:00,20.25,(vco),
20/10/2007 00:00,13.5,(vco),
21/10/2007 00:00,12.28,(vco),
22/10/2007 00:00,12.32,(vco),
23/10/2007 00:00,14.54,(vco),
24/10/2007 00:00,16.77,(vco),
25/10/2007 00:00,12.86,(vco),
26/10/2007 00:00,12.32,(vco),
27/10/2007 00:00,14.18,(vco),
28/10/2007 00:00,12.09,(vco),
29/10/2007 00:00,10.77,(vco),
30/10/2007 00:00,12.95,(vco),
31/10/2007 00:00,9.91,(vco),
01/11/2007 00:00,10.01,(vco),
02/11/2007 00:00,9.93,(vco),
03/11/2007 00:00,10.01,(vco),
04/11/2007 00:00,11.27,(vco),
05/11/2007 00:00,9.68,(vco),
06/11/2007 00:00,6.88,(vco),
07/11/2007 00:00,6.78,(vco),
08/11/2007 00:00,6.97,(vco),
09/11/2007 00:00,7.03,(vco),
10/11/2007 00:00,6.72,(vco),
11/11/2007 00:00,7.04,(vco),
12/11/2007 00:00,7.03,(vco),
13/11/2007 00:00,7.29,(vco),
14/11/2007 00:00,6.76,(vco),
15/11/2007 00:00,6.67,(vco),
16/11/2007 00:00,6.57,(vco),
17/11/2007 00:00,6.57,(vco),
18/11/2007 00:00,6.51,(vco),
19/11/2007 00:00,5.89,(vco),
20/11/2007 00:00,6.36,(vco),
21/11/2007 00:00,6.39,(vco),
22/11/2007 00:00,6.26,(vco),
23/11/2007 00:00,4.81,(vco),
24/11/2007 00:00,4.91,(vco),
25/11/2007 00:00,3.96,(vco),
26/11/2007 00:00,4.06,(vco),
27/11/2007 00:00,4.05,(vco),
28/11/2007 00:00,4.14,(vco),
29/11/2007 00:00,4.39,(vco),
30/11/2007 00:00,4.15,(vco),
01/12/2007 00:00,4.04,(vco),
02/12/2007 00:00,4.1,(vco),
03/12/2007 00:00,4.02,(vco),
04/12/2007 00:00,4,(vco),
05/12/2007 00:00,3.97,(vco),
06/12/2007 00:00,4,(vco),
07/12/2007 00:00,4,(vco),
08/12/2007 00:00,4,(vco),
09/12/2007 00:00,4,(vco),
10/12/2007 00:00,4,(vco),
11/12/2007 00:00,4,(vco),
12/12/2007 00:00,4,(vco),
13/12/2007 00:00,4,(vco),
14/12/2007 00:00,4,(vco),
15/12/2007 00:00,4.01,(vco),
16/12/2007 00:00,4.26,(vco),
17/12/2007 00:00,4.03,(vco),
18/12/2007 00:00,3.75,(vco),
19/12/2007 00:00,4.1,(vco),
20/12/2007 00:00,4.1,(vco),
21/12/2007 00:00,4.11,(vco),
22/12/2007 00:00,4.12,(vco),
23/12/2007 00:00,4.11,(vco),
24/12/2007 00:00,4.09,(vco),
25/12/2007 00:00,4.04,(vco),
26/12/2007 00:00,4.08,(vco),
27/12/2007 00:00,4,(vco),
28/12/2007 00:00,4.02,(vco),
29/12/2007 00:00,4.13,(vco),
30/12/2007 00:00,4.13,(vco),
